Issue id,Duplicate id
1656847,1653638
1656850,1656786
1656851,1673215
1656857,1663273
1656858,"1653904, 1657093"
1656925,1656984
1656943,1619246
1656973,1649989
1656984,1656925
1656988,1709373
1656999,1657027
1657018,1661316
1657027,1656999
1657028,"1671273, 1675060"
1657067,1287054
1657093,1656858
1657096,1647979
1657103,1656436
1657107,"1657468, 1657745, 1657767"
1657114,1498512
1657183,1660640
1657234,1777049
1657274,1652310
1657317,1657627
1657371,1511493
1657375,1449398
1657381,1671722
1657428,"1657638, 1657644, 1657695, 1657734"
1657438,1657440
1657440,"1657438, 1657544, 1658148"
1657468,1657107
1657485,1655239
1657524,1465513
1657539,1647950
1657544,1657440
1657595,1656310
1657597,1635153
1657627,"1650977, 1657317, 1659654"
1657630,1645677
1657638,1657428
1657644,1657428
1657681,1658264
1657691,1658914
1657695,1657428
1657708,1785374
1657723,1656686
1657734,1657428
1657739,1664534
1657745,1657107
1657767,1657107
1657782,1666119
1657886,1586816
1657919,1777013
1657932,1647035
1657934,"1425946, 1666048, 1672639, 1676458, 1684160"
1657977,1662727
1657978,1668357
1657997,"1770182, 1801637, 1909100"
1658005,1646089
1658014,1654139
1658025,1602764
1658035,1658087
1658061,1629220
1658070,1658496
1658072,1616462
1658078,786276
1658082,"1660792, 1665561"
1658087,1658035
1658095,"1658096, 1668127"
1658111,1842992
1658119,1531781
1658147,1658314
1658148,1657440
1658172,"1629093, 1635451, 1676752"
1658190,1371386
1658197,1728574
1658212,1649092
1658314,"1658147, 1660010"
1658315,1778700
1658343,1495941
1658387,1658714
1658401,1697808
1658413,1620324
1658423,1513185
1658441,1056959
1658476,1652764
1658492,1670502
1658496,"1658070, 1660310"
1658501,1776977
1658538,1650616
1658555,1398528
1658571,1665533
1658574,1659464
1658591,1010527
1658592,1650615
1658645,1646601
1658666,1615213
1658700,1656505
1658714,1658387
1658756,1421053
1658772,1724385
1658782,1411425
1658791,"1659963, 1663221"
1658796,1656363
1658800,1638764
1658836,1358149
1658847,1661319
1658854,1659306
1658869,"1729022, 1783550"
1658904,1629093
1658914,"1651170, 1654166, 1655939, 1656213, 1656541, 1656661, 1657691, 1661414, 1661995, 1662151, 1662422, 1662432, 1664082, 1664091, 1664275, 1664284, 1665023, 1665870, 1681210"
1658925,1660089
1659019,1635296
1659057,1683579
1659060,1645998
1659064,1675151
1659070,1663945
1659089,1644247
1659110,1759711
1659114,1776978
1659119,1401466
1659151,1659708
1659168,1654501
1659209,1707367
1659214,1662297
1659218,1671332
1659227,1660445
1659229,1785360
1659236,1654926
1659239,1640348
1659244,1668868
1659254,1659299
1659268,1656609
1659306,1658854
1659339,1649918
1659350,"1656505, 1661518"
1659351,1479203
1659356,1655366
1659371,1669090
1659383,1691012
1659404,1661200
1659413,1679392
1659421,1414600
1659423,1660491
1659478,1627345
1659496,1661316
1659515,1871350
1659523,1654958
1659569,1672649
1659578,"1641270, 1656751"
1659619,1660075
1659635,1669855
1659654,1657627
1659678,1650369
1659687,1660420
1659696,1578794
1659707,1648425
1659708,1659151
1659755,"1671580, 1740917, 1792073"
1659760,1660709
1659761,"1660726, 1663591"
1659764,1659747
1659784,1660078
1659788,"1581302, 1684370"
1659821,1644147
1659845,1553725
1659848,"1642226, 1708042"
1659894,1332959
1659906,1339534
1659949,"1655230, 1680707"
1659963,1658791
1659978,1659965
1659982,1659411
1660000,1605894
1660010,1658314
1660011,1653463
1660054,1741035
1660056,1646096
1660072,1696579
1660075,1659619
1660078,1659784
1660089,1658925
1660100,"1660500, 1660600, 1660648, 1660807, 1661236, 1661262, 1662462"
1660174,"1538933, 1635945, 1660441"
1660200,1664405
1660220,1604056
1660223,1750768
1660234,1699284
1660263,1670924
1660292,1652732
1660297,1654335
1660307,"1665308, 1666205"
1660310,1658496
1660324,"1660325, 1660326, 1660719, 1660765, 1663081"
1660325,1660324
1660326,1660324
1660329,1471001
1660358,1655828
1660369,1673155
1660420,1659687
1660441,1660174
1660445,1659227
1660472,1622935
1660474,"1660473, 1713288"
1660491,1659423
1660495,196872
1660534,1517199
1660549,1603578
1660567,1693472
1660600,1660100
1660640,"1657183, 1660707"
1660648,1660100
1660675,1511493
1660690,1631735
1660707,1660640
1660709,1659760
1660719,"1652208, 1660324, 1661919, 1662628, 1662640"
1660726,1659761
1660739,1657704
1660765,1660324
1660777,1673778
1660784,1660911
1660792,1658082
1660807,1660100
1660857,1660875
1660865,"649635, 820432, 1656734"
1660875,1660857
1660901,1671792
1660911,"1660784, 1663162"
1660924,1667905
1660952,"1660957, 1660969, 1674804"
1660957,1660952
1660981,1631735
1661003,1594829
1661077,1663148
1661081,1656436
1661113,1785376
1661135,"1566069, 1603637"
1661137,"1661156, 1661399, 1661444, 1661445"
1661138,"1661177, 1661320, 1661323, 1661353, 1661716, 1662405, 1664425, 1666544"
1661147,1706142
1661156,1661137
1661157,1662360
1661177,1661138
1661181,1650866
1661192,"1634723, 1638084, 1640651, 1643993, 1663328"
1661199,1656436
1661200,1659404
1661201,1417615
1661219,"1661770, 1663099"
1661222,1663140
1661236,1660100
1661252,1661440
1661262,1660100
1661264,1664145
1661291,1647335
1661316,"1657018, 1659496, 1662624"
1661319,1658847
1661320,"1661138, 1661460"
1661323,1661138
1661353,1661138
1661364,"1661824, 1662821"
1661375,1621122
1661389,1656436
1661399,1661137
1661414,1658914
1661440,1661252
1661441,1659495
1661444,1661137
1661445,1661137
1661447,1662636
1661452,1639821
1661460,1661320
1661515,1657559
1661516,"1701877, 1716191"
1661518,1659350
1661527,1662567
1661540,1701845
1661548,1887465
1661552,1664176
1661555,"1652126, 1661863"
1661566,1650348
1661568,1628965
1661572,1681528
1661714,1650494
1661716,1661138
1661770,1661219
1661775,1661789
1661789,1661775
1661817,1650466
1661824,1661364
1661840,1700414
1661862,"1675663, 1683442, 1688591, 1688682, 1699223, 1722425, 1733116"
1661863,1661555
1661864,1471001
1661869,"1677978, 1723393, 1727372, 1728119, 1729131, 1732482"
1661897,1664480
1661919,1660719
1661922,805039
1661948,1613672
1661952,1647979
1661965,1284868
1661976,1781561
1661987,1664441
1661990,1660651
1661995,1658914
1662046,"1662428, 1662661"
1662047,1784655
1662062,1678541
1662090,"1665551, 1665778, 1665996, 1666518, 1666876, 1667215, 1667472"
1662151,1658914
1662217,1630251
1662225,1661374
1662236,1656774
1662247,1669414
1662266,1659826
1662275,1643731
1662297,"1659214, 1663073, 1711940"
1662375,1662426
1662389,1662392
1662392,1662389
1662405,1661138
1662410,1656205
1662418,1663968
1662420,1668357
1662422,1658914
1662426,1662375
1662428,1662046
1662432,1658914
1662462,1660100
1662494,1661902
1662567,1661527
1662624,1661316
1662628,"1660719, 1663114, 1663115, 1663118"
1662636,1661447
1662640,1660719
1662649,1662712
1662661,1662046
1662697,1506017
1662703,1652899
1662712,1662649
1662716,1654936
1662723,1677911
1662727,1657977
1662773,1544522
1662811,1663084
1662821,1661364
1662852,1663198
1662894,1662941
1662895,1663197
1662904,1392106
1662918,1392106
1662925,"1656310, 1656783, 1662927"
1662927,1662925
1662941,1662894
1662960,1381071
1662975,1662996
1663003,"1663296, 1663842, 1664137"
1663035,421436
1663056,1776938
1663059,1642415
1663065,1471001
1663073,1662297
1663079,1744363
1663081,1660324
1663084,1662811
1663099,1661219
1663103,1654936
1663104,1775888
1663113,1506017
1663114,1662628
1663115,1662628
1663118,1662628
1663125,1666334
1663127,1392106
1663140,1661222
1663148,1661077
1663160,1670935
1663162,1660911
1663192,"1667563, 1671805"
1663197,1662895
1663198,1662852
1663199,1663482
1663206,"1663279, 1663284"
1663221,1658791
1663222,1670336
1663232,1671496
1663243,1391654
1663256,1569389
1663273,"1656857, 1672036, 1681232, 1681776"
1663279,"1663206, 1663317"
1663284,1663206
1663296,1663003
1663302,1524323
1663307,1675258
1663317,1663279
1663328,1661192
1663333,1746062
1663361,"1664843, 1665838"
1663384,1600582
1663392,1663968
1663407,1663968
1663433,1656211
1663456,1471001
1663460,1663968
1663465,1663968
1663467,"1663483, 1663627, 1667098, 1667311, 1668442, 1668775"
1663475,"1687678, 1720488"
1663480,"1664093, 1664098"
1663482,1663199
1663483,1663467
1663499,1664523
1663506,1781353
1663509,"1619239, 1647270, 1647271, 1647314, 1663566, 1663691, 1663692, 1663820, 1663827, 1663828, 1663829, 1663832, 1663840, 1663905, 1664032, 1664033, 1664089, 1664107, 1664338, 1664377, 1665608, 1665684, 1665868, 1784931"
1663511,1664648
1663533,"1664157, 1666663, 1669657, 1675142, 1678065, 1682892, 1687578, 1695580, 1699829"
1663547,1549204
1663566,1663509
1663576,1664301
1663586,"1682923, 1756121"
1663615,1587094
1663633,"1653014, 1935169"
1663634,"1662823, 1694607, 1761937, 1764498, 1787620"
1663643,1532923
1663654,1656223
1663662,1613086
1663671,1855250
1663688,"1663824, 1663903, 1665800, 1666061, 1775896"
1663691,1663509
1663692,1663509
1663696,1665413
1663724,1655983
1663764,435013
1663766,1664030
1663789,1316534
1663815,1741607
1663819,1841723
1663820,1663509
1663824,1663688
1663827,1663509
1663828,1663509
1663829,1663509
1663832,1663509
1663833,1647868
1663839,737785
1663840,1663509
1663868,1520157
1663882,1715112
1663902,1664389
1663903,1663688
1663905,1663509
1663928,1664649
1663930,1471001
1663933,1664024
1663934,1654430
1663943,1392106
1663945,1659070
1663964,1507354
1663968,"1662418, 1663392, 1663407, 1663460, 1663465, 1664310, 1664336"
1663982,1548753
1663992,1669298
1664003,1565588
1664006,1587094
1664024,1663933
1664027,1471001
1664030,1663766
1664031,1471001
1664032,1663509
1664033,1663509
1664037,1406996
1664067,1675724
1664082,1658914
1664089,1663509
1664091,1658914
1664093,1663480
1664098,1663480
1664101,"1478690, 1664743, 1667442"
1664107,1663509
1664132,1664348
1664134,1607713
1664149,1455817
1664151,"1674038, 1686205, 1714310, 1715613"
1664152,"1689356, 1791314"
1664166,1639461
1664170,941356
1664176,1661552
1664228,1616729
1664255,1641270
1664275,1658914
1664277,1607713
1664284,1658914
1664301,1663576
1664308,"1702138, 1893575"
1664310,1663968
1664311,1419108
1664318,1578321
1664335,1671657
1664336,1663968
1664338,1663509
1664343,1471001
1664344,1664347
1664347,1664344
1664348,1664132
1664372,1635972
1664377,1663509
1664387,460969
1664405,1660200
1664425,1661138
1664441,1661987
1664450,1648427
1664463,1542660
1664480,1661897
1664523,1663499
1664534,1657739
1664535,1141593
1664613,1666119
1664644,1660969
1664645,1677851
1664647,1656081
1664648,1663511
1664649,1663928
1664710,1471001
1664730,1777052
1664743,1664101
1664798,1746551
1664824,"1666889, 1726733, 1772063"
1664838,1664955
1664843,1663361
1664887,1764700
1664892,"1668717, 1669624"
1664919,1628476
1664926,1665322
1664927,543435
1664950,1654459
1664955,1664838
1665014,1670136
1665023,1658914
1665075,1665078
1665078,1665075
1665118,1765809
1665144,1663445
1665168,1635186
1665187,1654936
1665267,1665537
1665284,1665399
1665308,1660307
1665322,1664926
1665330,1678052
1665368,"1665690, 1666006, 1667983, 1668877, 1670088, 1671552"
1665410,438825
1665411,1353787
1665413,1663696
1665427,1520157
1665432,1665579
1665447,"1667521, 1668113"
1665476,"1666858, 1667554, 1673112, 1674585"
1665502,1666028
1665518,1664160
1665527,1666218
1665532,1672462
1665537,1665267
1665561,1658082
1665576,1709340
1665579,1665432
1665608,1663509
1665655,1780917
1665657,1634314
1665684,1663509
1665690,1665368
1665710,1666706
1665730,1665798
1665746,1665748
1665748,1665746
1665752,1661415
1665777,1655925
1665792,1667902
1665798,1665730
1665800,1663688
1665808,1643792
1665826,1612963
1665838,1663361
1665860,1664256
1665868,1663509
1665870,1658914
1665887,1576767
1665889,1666408
1665895,1725810
1666006,1665368
1666025,1666194
1666028,1665502
1666048,1657934
1666055,1669549
1666056,1788321
1666059,1742777
1666061,1663688
1666072,"1677026, 1679236"
1666078,1647035
1666080,1668711
1666099,1641603
1666119,"1657782, 1664613"
1666132,1646140
1666136,1776984
1666164,1665942
1666188,1648491
1666194,1666025
1666205,1660307
1666210,1592206
1666218,1665527
1666223,1801137
1666246,1666702
1666268,1652220
1666334,1663125
1666335,1785379
1666408,1665889
1666422,1666430
1666430,1666422
1666471,"1666474, 1666476, 1666479, 1666486, 1666492, 1666496, 1666504, 1666521, 1666549"
1666474,1666471
1666481,1666462
1666521,1666471
1666544,1661138
1666592,1645718
1666611,976173
1666663,1663533
1666670,"1667346, 1668443"
1666682,1781553
1666689,1666688
1666702,1666246
1666703,"1753637, 1779787"
1666706,1665710
1666744,1662906
1666758,1647979
1666777,1667113
1666784,1611926
1666786,"1721548, 1791265"
1666798,1581121
1666799,1669071
1666825,534182
1666839,"1671070, 1682377"
1666878,1666879
1666879,1666878
1666893,1667113
1666923,"1667127, 1667867"
1666929,1706881
1666950,1614218
1667016,"1670938, 1686954, 1687818"
1667038,1732172
1667042,1667044
1667044,1667042
1667058,1268139
1667098,1663467
1667113,"1666777, 1666893"
1667157,1711043
1667165,1716049
1667202,"1670905, 1674413, 1679608"
1667209,1573823
1667235,1352715
1667236,1667239
1667239,1667236
1667281,1660122
1667334,1667491
1667342,"1667350, 1667422"
1667346,1666670
1667392,1668168
1667422,1667342
1667429,1669948
1667444,1656505
1667466,1056959
1667479,1648874
1667487,1675787
1667491,1667334
1667493,1528412
1667517,1056959
1667521,1665447
1667534,1726431
1667537,1712588
1667597,1784932
1667621,1735045
1667627,"1667981, 1710829"
1667655,1644147
1667663,1709025
1667669,1634404
1667688,1788322
1667705,1781635
1667725,489100
1667770,1667919
1667776,1695237
1667801,"1667802, 1684118, 1684737, 1689249, 1690948, 1693351"
1667837,1651882
1667850,1688690
1667873,1698698
1667875,1667880
1667880,1667875
1667884,1381231
1667902,1665792
1667919,1667770
1667936,"1668114, 1668644"
1667981,1667627
1667983,1665368
1668028,1674463
1668029,1668031
1668031,1668029
1668034,1613128
1668037,1681344
1668046,1753132
1668070,1647979
1668083,"1670080, 1670256, 1670914"
1668084,"1597499, 1687495"
1668113,1665447
1668114,1667936
1668118,1625590
1668119,1677420
1668159,1633743
1668168,1667392
1668183,1662336
1668248,1382779
1668261,1668402
1668293,1656211
1668318,1806323
1668324,1668467
1668329,1656211
1668393,1668526
1668402,1668261
1668408,"1711698, 1715206"
1668412,1660969
1668414,1470083
1668442,1663467
1668443,1666670
1668444,455077
1668452,"1686742, 1690781"
1668461,1668467
1668467,"1668324, 1668461, 1669002, 1669085"
1668469,1656809
1668471,1622107
1668526,"1668393, 1668639"
1668536,1631615
1668554,1710829
1668592,1673186
1668639,1668526
1668644,1667936
1668652,1626512
1668695,"1691812, 1710210"
1668707,1668701
1668717,1664892
1668730,1621759
1668734,"1668922, 1668996, 1669882"
1668736,1668750
1668738,1668784
1668750,1668736
1668762,1669187
1668775,1663467
1668784,1668738
1668853,1692852
1668868,1659244
1668874,1669855
1668877,1665368
1668882,1672175
1668900,1672852
1668922,1668734
1668925,1668967
1668950,1665974
1668951,1618240
1668967,1668925
1668981,1708677
1668996,1668734
1668998,1656310
1669002,1668467
1669043,1656310
1669049,878346
1669066,68851
1669071,1666799
1669085,1668467
1669087,1669084
1669088,1775691
1669090,1659371
1669123,1670141
1669165,1783021
1669166,1703812
1669186,1669303
1669189,1758473
1669240,1656211
1669243,1666497
1669260,1669261
1669261,1669260
1669298,1663992
1669303,1669186
1669312,1785381
1669331,1622132
1669381,1654945
1669414,1662247
1669436,1615282
1669456,1785374
1669536,"1669703, 1669749"
1669549,1666055
1669551,1677843
1669584,1614218
1669588,1309551
1669606,1669866
1669622,1775789
1669624,1664892
1669632,1651745
1669645,1667811
1669664,1441044
1669684,1545733
1669703,1669536
1669713,1741607
1669736,1572798
1669744,1623074
1669750,1406996
1669823,"1685025, 1694271"
1669835,1623074
1669855,"1659635, 1668874"
1669866,1669606
1669882,1668734
1669892,1673585
1669898,1678614
1669910,1761843
1669911,1668920
1669922,1669187
1669948,1667429
1669960,1672628
1669992,1669993
1669993,1669992
1670080,1668083
1670088,1665368
1670129,1697333
1670136,1665014
1670141,1669123
1670146,1686759
1670193,1697867
1670248,1670644
1670256,1668083
1670272,1670542
1670304,1670490
1670305,1670490
1670313,"1670322, 1670388, 1670398, 1670571"
1670327,1497420
1670336,1663222
1670338,622801
1670344,1692722
1670347,1785382
1670388,1670313
1670390,1104117
1670398,1670313
1670411,1685721
1670425,1673767
1670434,1471001
1670446,1637259
1670448,1528738
1670450,1631554
1670452,"1670317, 1671040"
1670481,1796884
1670492,1646135
1670495,605515
1670522,1670372
1670525,"1675444, 1680541"
1670530,"1680242, 1683938"
1670532,1670533
1670533,1670532
1670542,1670272
1670545,1689426
1670548,1679369
1670557,1672404
1670571,1670313
1670572,1342484
1670622,"1672620, 1676262, 1678121, 1685015"
1670624,1699433
1670633,"1776253, 1865085"
1670643,1670635
1670644,1670248
1670672,1922226
1670699,1695223
1670710,1575070
1670737,1891664
1670756,1676862
1670795,1666131
1670799,1647979
1670815,1671071
1670841,1678104
1670855,1671170
1670867,1674464
1670869,1558086
1670878,1683633
1670914,1668083
1670920,1602764
1670923,1471001
1670924,1660263
1670933,1673883
1670938,1667016
1670963,1339380
1671061,1671948
1671070,1666839
1671071,1670815
1671084,1671148
1671123,1464698
1671129,1671573
1671141,1686434
1671148,1671084
1671170,1670855
1671230,1714125
1671284,1308535
1671302,1784686
1671332,1659218
1671377,1455893
1671401,1671516
1671480,1671503
1671488,1671546
1671496,1663232
1671503,1671480
1671516,1671401
1671524,1776966
1671546,1671488
1671552,1665368
1671560,1668087
1671563,1671624
1671573,"933562, 1671129"
1671581,1476869
1671590,1671592
1671592,1671590
1671619,1842809
1671624,1671563
1671657,1664335
1671673,1684194
1671710,1485291
1671722,1657381
1671750,1688899
1671751,1710829
1671762,1671877
1671784,"1616326, 1764056, 1771911, 1780080, 1791278, 1822563"
1671792,1660901
1671805,1663192
1671813,1671918
1671877,1671762
1671978,1777014
1672036,1663273
1672082,1777044
1672091,1677564
1672139,"1672387, 1673909, 1678260, 1678271, 1678345, 1678502, 1679104, 1679496, 1681271"
1672141,1686939
1672169,1672170
1672170,"1346880, 1672169"
1672185,1673340
1672189,1341936
1672190,1674999
1672205,1672705
1672236,1784930
1672261,1781647
1672288,1672280
1672298,1672856
1672320,1672370
1672340,"1675637, 1679423, 1680192, 1681532, 1684133, 1684304, 1684450, 1687210, 1688808, 1690116, 1690425"
1672370,"1672320, 1672398, 1673012"
1672388,1673182
1672398,1672370
1672402,1520297
1672404,1670557
1672462,1665532
1672482,1672483
1672483,1672482
1672529,1673431
1672590,1675938
1672591,1589970
1672602,1672079
1672603,1672079
1672605,1653463
1672606,1655077
1672620,1670622
1672628,1669960
1672639,1657934
1672649,1659569
1672652,1661582
1672663,634697
1672673,"1672672, 1672675, 1672681, 1672684"
1672700,1674487
1672705,1672205
1672717,1672718
1672718,1672717
1672736,1776965
1672776,1681635
1672781,1784398
1672849,1644147
1672852,1668900
1672856,1672298
1672864,1672919
1672873,1692579
1672876,1674139
1672900,1555252
1672919,1672864
1673006,1306403
1673012,1672370
1673022,1671525
1673035,1619271
1673039,1673192
1673061,1683148
1673079,1509931
1673080,1673220
1673126,1606549
1673155,1660369
1673182,1672388
1673184,1683808
1673186,"1579683, 1668592"
1673189,1673202
1673192,"1673039, 1673820, 1675296"
1673201,1684166
1673202,1673189
1673215,1656851
1673220,1673080
1673276,1733054
1673279,1471001
1673340,"1672185, 1673467, 1673621"
1673374,1653794
1673418,1640441
1673431,1672529
1673449,1785383
1673499,1734293
1673531,1681273
1673569,1677189
1673585,1669892
1673597,1673826
1673608,"1673598, 1673607"
1673639,1684102
1673677,"1674814, 1674818, 1757327, 1787693"
1673744,1677189
1673745,1677189
1673746,"1757599, 1785384"
1673767,"1670425, 1679170, 1690113"
1673778,"1660777, 1677956, 1679597, 1684472, 1685096, 1688271, 1690193, 1690723, 1695132, 1695134, 1695136, 1698279, 1707159, 1712262, 1715186, 1755168, 1764356, 1772253, 1772254, 1772255, 1772256, 1772258, 1772259"
1673811,1489437
1673820,1673192
1673826,1673597
1673852,1674154
1673865,1206706
1673869,1640266
1673883,1670933
1673909,1672139
1673939,"1699520, 1752197"
1673978,1324956
1673994,1778428
1674027,1467576
1674038,1664151
1674039,1775551
1674043,1526080
1674055,1316534
1674072,1558086
1674075,1320796
1674081,1740171
1674139,1672876
1674145,1600379
1674150,1680439
1674154,"1673852, 1675191"
1674164,1452337
1674218,1610477
1674238,1757915
1674262,1655532
1674273,"1674298, 1681636"
1674280,1689436
1674298,1674273
1674299,1675203
1674302,"1454330, 1456224, 1692638"
1674315,"1685873, 1689248"
1674359,"535475, 692745, 698280, 812770, 1430833, 1774599"
1674379,1777053
1674388,1279293
1674413,1667202
1674424,1710458
1674463,1668028
1674464,1670867
1674473,"1683773, 1684594"
1674487,1672700
1674503,1416005
1674513,"1674517, 1775922"
1674517,1674513
1674518,1675172
1674532,1674568
1674559,"1630990, 1676053, 1686198, 1790794, 1936409"
1674568,"1674532, 1754457"
1674592,1706287
1674634,1678762
1674636,1432090
1674641,1674979
1674687,1774141
1674693,1775784
1674740,1669545
1674751,1738122
1674763,1678876
1674802,1675363
1674809,1466594
1674814,1673677
1674818,1673677
1674835,1585170
1674858,1336053
1674877,1656407
1674880,1641563
1674883,1648947
1674894,1466224
1674906,1691561
1674913,1654315
1674935,1677159
1674960,1675192
1674979,1674641
1674999,1672190
1675023,634697
1675053,1751828
1675060,1657028
1675067,"1656181, 1686311, 1706673, 1719594, 1737897"
1675112,1655630
1675125,1466594
1675142,1663533
1675144,1675185
1675149,1675192
1675150,1675192
1675151,1659064
1675167,1788323
1675172,1674518
1675179,1675192
1675180,1675192
1675182,1675192
1675183,1675192
1675184,1675192
1675185,1675144
1675191,1674154
1675192,"1674960, 1675149, 1675150, 1675179, 1675180, 1675182, 1675183, 1675184"
1675195,1675196
1675196,1675195
1675203,1674299
1675233,1481876
1675244,1520942
1675258,1663307
1675279,1710829
1675296,1673192
1675340,1517199
1675363,1674802
1675366,1759324
1675403,1680077
1675414,"1677883, 1684717"
1675444,1670525
1675488,1675489
1675510,"1675512, 1675521"
1675512,1675510
1675527,1525259
1675530,1286945
1675554,"1561095, 1608727, 1690956"
1675573,1635186
1675637,"1672340, 1675638"
1675638,1675637
1675656,1785385
1675663,"1661862, 1676453"
1675665,1675810
1675698,1671510
1675702,1784657
1675714,1723303
1675718,"1677074, 1745871"
1675724,1664067
1675777,1566690
1675787,1667487
1675794,1641563
1675800,1415709
1675810,1675665
1675831,705190
1675832,1459872
1675837,1701126
1675844,1684825
1675846,1877815
1675878,1676740
1675902,1711349
1675910,1607713
1675913,1676223
1675919,1676349
1675936,1785386
1675938,1672590
1675941,1702730
1675953,1688622
1676020,1680920
1676053,1674559
1676059,1115253
1676065,1722251
1676066,1677189
1676134,1840286
1676164,1678804
1676176,1855246
1676209,1627659
1676222,1378527
1676261,1676892
1676262,1670622
1676310,1417615
1676337,1677806
1676351,1644166
1676421,1676422
1676422,1676421
1676443,1776959
1676453,1675663
1676458,1657934
1676466,1679320
1676501,1675764
1676554,"1678798, 1687019"
1676609,1678316
1676651,1682226
1676705,"1196653, 1652518"
1676720,1558086
1676728,1776980
1676731,1785387
1676746,"1677245, 1681639, 1684422"
1676752,1658172
1676798,"1721033, 1797854"
1676862,1670756
1676870,659715
1676892,"1676093, 1676261, 1677191"
1676966,1684378
1677009,1677309
1677018,"1677019, 1775746"
1677019,1677018
1677026,1666072
1677059,941356
1677074,1675718
1677078,1520157
1677083,1591125
1677099,267029
1677122,1680589
1677153,1788324
1677159,1674935
1677189,"1644147, 1655375, 1661111, 1673569, 1673575, 1673744, 1673745, 1676066, 1676774"
1677191,1676892
1677200,968273
1677241,"1686339, 1686912"
1677244,1699709
1677253,"1342605, 1345227"
1677259,1630251
1677266,1631735
1677299,738335
1677309,1677009
1677314,1702546
1677320,1694726
1677324,"1712839, 1721811"
1677330,1621759
1677339,1744363
1677341,1759602
1677390,1677378
1677399,1678643
1677507,1788325
1677551,1679060
1677552,1679693
1677555,1708997
1677564,1672091
1677611,1587094
1677620,1259924
1677645,1655584
1677653,"1693036, 1693158, 1693720, 1694562, 1694666, 1695372"
1677696,"1678849, 1678902"
1677728,"1677824, 1678017"
1677752,1665439
1677754,1443212
1677782,1678391
1677803,1777064
1677806,"1676337, 1678013, 1678224, 1678229, 1678236, 1679092, 1679280, 1679296"
1677824,1677728
1677825,1654700
1677827,1785389
1677843,1669551
1677847,1621660
1677851,"1664645, 1677957"
1677860,1628428
1677881,1614381
1677883,1675414
1677911,1662723
1677919,1660752
1677943,1678570
1677956,1673778
1677957,1677851
1677971,764076
1677974,1678022
1677988,1758432
1678013,1677806
1678022,1677974
1678032,1678434
1678033,1677633
1678052,1665330
1678060,1793496
1678065,1663533
1678085,1678388
1678089,"1682690, 1690185"
1678104,1670841
1678120,1678895
1678121,1670622
1678133,1575033
1678196,1484927
1678224,1677806
1678226,"1678443, 1679373, 1679513, 1679579"
1678229,1677806
1678234,539597
1678236,1677806
1678252,1687969
1678260,1672139
1678264,1392106
1678271,1672139
1678274,1776993
1678284,1647979
1678297,1678388
1678316,1676609
1678318,1368063
1678330,1434745
1678345,1672139
1678348,"1699644, 1709993"
1678357,1678275
1678388,"1678085, 1678297, 1678472"
1678389,"1295067, 1610726"
1678391,1677782
1678409,1678464
1678430,1663757
1678434,1678032
1678438,1678762
1678464,1678409
1678472,1678388
1678478,1603238
1678502,1672139
1678508,1692373
1678518,1678525
1678525,1678518
1678528,1678762
1678529,"1678530, 1710829"
1678530,1678529
1678537,1678538
1678538,1678537
1678541,1662062
1678565,1503499
1678570,1677943
1678585,1683936
1678614,1669898
1678643,1677399
1678652,"1679610, 1684475"
1678689,1633648
1678693,1775936
1678695,1688046
1678699,1710692
1678702,1679649
1678712,1768619
1678754,1776964
1678762,"1674634, 1678438, 1678528"
1678767,1175859
1678774,"1693467, 1707019, 1707026, 1707144, 1710105, 1712753, 1719429"
1678795,"1691725, 1698745"
1678798,1676554
1678804,"1676164, 1708943, 1728687, 1728870"
1678831,1662710
1678846,1689431
1678849,1677696
1678869,1678954
1678876,1674763
1678877,1678954
1678889,1678888
1678895,"1675210, 1675657, 1676423, 1677707, 1677708, 1678120, 1683135, 1725212, 1725221"
1678902,1677696
1678927,1687953
1678928,1785374
1678953,1749484
1678954,"1678869, 1678877, 1679343, 1680599, 1680799, 1680980"
1678961,1696726
1678971,1637658
1678972,1681918
1678976,1614741
1678989,1699558
1678996,1415923
1679038,"1679039, 1775935"
1679052,1679064
1679060,1677551
1679064,1679052
1679075,"1679241, 1679401"
1679104,1672139
1679125,1765204
1679170,1673767
1679177,1679506
1679182,"1686074, 1698264, 1801503"
1679189,1252821
1679201,1627673
1679215,1683496
1679235,1612995
1679241,1679075
1679249,1687291
1679271,1680269
1679272,1679273
1679273,"1679272, 1680772"
1679274,1737113
1679320,1676466
1679325,1680868
1679343,1678954
1679357,1667930
1679368,1700848
1679369,1670548
1679373,1678226
1679392,1659413
1679400,1680719
1679401,1679075
1679404,1691561
1679423,1672340
1679475,1695016
1679500,1680703
1679505,1679630
1679506,"1679177, 1682663"
1679513,1678226
1679532,1685481
1679547,1585485
1679550,1643866
1679560,1679936
1679597,1673778
1679598,1685100
1679600,1744254
1679608,1667202
1679610,1678652
1679611,1679726
1679630,1679505
1679649,"1678702, 1680648"
1679651,1680077
1679681,"1695495, 1698366"
1679693,1677552
1679701,1680077
1679726,1679611
1679760,1603318
1679884,"1679910, 1680181"
1679929,1684446
1679933,"1684966, 1691118"
1679946,1710829
1679947,1710829
1680013,1689903
1680052,1637658
1680084,1681365
1680138,1682876
1680181,1679884
1680184,1624356
1680192,1672340
1680198,1644147
1680199,1644147
1680229,"1686754, 1689018"
1680240,1785390
1680242,1670530
1680253,1420777
1680287,1775721
