Issue id,Duplicates
1682784,1689820.0
1683072,1682713.0
1683115,1681619.0
1683123,1515204.0
1683148,1673061.0
1683188,"1683782, 1684643"
1683194,1684845
1683244,"1683308, 1684326"
1683269,1683468
1683308,"1683453, 1683244.0"
1683311,1678773.0
1683453,1683308.0
1683470,1433679.0
1683604,"1683609, 1683602.0"
1683609,1683604.0
1683739,587400.0
1684118,1667801.0
1684120,1781516.0
1684132,1678994.0
1684183,"1684202, 1685250, 1685714, 1686025"
1684202,1684183.0
1684223,1611600.0
1684235,1196152.0
1684294,1682434.0
1684298,1684805.0
1684326,1683244.0
1684340,1645648.0
1684378,1676966.0
1684395,1471546.0
1684444,1775949.0
1684468,1516552.0
1684469,1698911
1684528,1412263.0
1684574,"1680625, 1681737"
1684616,424378.0
1684698,1816313
1684755,1041377.0
1684775,1683753.0
1684845,1683194.0
1684848,444284.0
1684873,734643.0
1685049,1041377.0
1685088,1686012.0
1685096,1673778.0
1685117,1607713.0
1685124,"1680672, 1685397, 1685535, 1686877"
1685151,1685737.0
1685212,1667965.0
1685250,1684183.0
1685251,"1685309, 1685404"
1685288,1681482.0
1685289,1498974.0
1685309,1685251.0
1685314,1775671.0
1685387,1676026
1685404,1685251.0
1685429,1621570.0
1685682,1685683
1685683,1685682.0
1685714,1684183.0
1685919,1675996.0
1685929,1643789.0
1685980,1600153.0
1686025,1684183.0
1686171,1339439.0
1686365,1686366.0
1686366,1686365
1686397,1692259
1686694,"1727708, 1733546, 1733551"
1686699,1684664.0
1686705,1725672
1686877,1685124.0
1686982,1686980
1687050,1699426.0
1687125,"1688852, 1718883, 1922296"
1687249,1681564.0
1687274,1799426.0
1687297,1687325
1687637,1686002.0
1687828,940733
1687851,1685427.0
1687970,1687995
1687995,1687970.0
1688419,1403498.0
1688442,1731442.0
1688512,1607713.0
1688524,1628243.0
1688683,1689138
1688852,1687125.0
1689071,1320757.0
1689138,1688683.0
1689158,1642415.0
1689187,1685427.0
1689210,1687695.0
1689251,"1691195, 1695483, 1696271"
1689318,1675996.0
1689384,1689789.0
1689428,1775854.0
1689457,1775710.0
1689522,1805814.0
1689824,1616824.0
1689853,"1691834, 1693746, 1693750, 1694013"
1689865,1627003.0
1689888,"1689889, 1689032.0"
1689889,1689888.0
1689895,1507582.0
1689903,1680013.0
1689925,1689963.0
1689963,1689925
1689986,"1815074, 1835552"
1690020,1686267.0
1690030,"491214, 1545282, 1690565"
1690039,1631554.0
1690132,1673742.0
1690289,1690235.0
1690311,"1691602, 1676492.0"
1690480,1663577.0
1690589,1571894
1690719,1690689.0
1690722,1690195.0
1690758,1691079.0
1690829,1691152.0
1690902,52821.0
1690979,"1832243, 1844915"
1690997,1663577.0
1691079,1690758
1691118,1679933.0
1691152,1690829
1691195,1689251.0
1691204,1691214.0
1691212,1688213.0
1691546,117222.0
1691602,1690311.0
1691711,1377755.0
1691725,1678795.0
1691729,"1701543, 1706120, 1708683, 1717276"
1691740,1623654.0
1691782,1724313
1691796,1775901.0
1691834,1689853.0
1691896,1691948
1691948,1691896.0
1692081,"1695661, 1698630"
1692085,"1698064, 1699642.0"
1692169,668577.0
1692176,"1696154, 1696656"
1692205,1726736.0
1692259,1686397.0
1692273,1692082.0
1692278,1690585.0
1692321,867962.0
1692487,594681.0
1692556,1679137.0
1692558,"1764292, 1775759.0"
1692606,1692698.0
1692608,"1695926, 1696202.0"
1692673,1698203
1692698,1692606
1692712,1692713
1692713,1692712.0
1692720,1693148
1692808,1468033.0
1692834,1395002.0
1692871,1561850.0
1692989,1725873.0
1693010,"1693226, 1694384.0"
1693071,1691516.0
1693148,1692720.0
1693197,"1700588, 1704272, 1707866"
1693226,1693010.0
1693437,1693438
1693438,1693437.0
1693605,1699778
1693701,1701039
1693707,1334978.0
1693755,1724116
1693781,740148.0
1693866,1699357
1694047,1676492.0
1694097,1505436.0
1694155,1687952.0
1694347,1488708.0
1694374,1696345
1694384,"1693010, 1693904, 1693909"
1694402,1415923.0
1694486,1689759.0
1694519,1539511.0
1694734,"1694827, 1694831, 1695091, 1695158, 1695515"
1694802,"1697423, 1706719, 1707707"
1694805,1775955.0
1694827,1694734.0
1694831,1694734.0
1694841,1694650.0
1694948,1691985.0
1695009,1695697.0
1695023,1415923.0
1695091,1694734.0
1695105,1695106
1695106,1695105.0
1695115,428378.0
1695130,1679556.0
1695158,1694734.0
1695193,1671815.0
1695383,1699659
1695415,1775754.0
1695446,1600210.0
1695451,1700252
1695483,1689251.0
1695488,1674047.0
1695527,1695895
1695617,1708440
1695661,1692081.0
1695670,1681275.0
1695681,1760088.0
1695700,1698031
1695757,1609578.0
1695788,1673962.0
1695816,1905623.0
1695895,1695527.0
1695990,1760317.0
1696064,1701131
1696119,1692685.0
1696137,1696548
1696139,1536756.0
1696140,1651644.0
1696142,1702727
1696236,1705527
1696271,1689251.0
1696273,1696274
1696274,1696273.0
1696330,1615612.0
1696345,1694374.0
1696404,1775829.0
1696438,1699577
1696518,"1697780, 1678957.0"
1696535,1697456
1696548,1696137.0
1696553,1696818
1696628,"1696648, 1696649, 1696657, 1696672, 1696683, 1696697, 1696703, 1696724, 1696743, 1696864"
1696637,1643719.0
1696648,1696628.0
1696649,1696628.0
1696656,1692176.0
1696672,1696628.0
1696683,1696628.0
1696703,1696628.0
1696733,1588548.0
1696743,1696628.0
1696744,1696882.0
1696758,1699410.0
1696818,1696553.0
1696864,1696628.0
1696882,1696744
1696942,1548683.0
1696949,1639501.0
1696974,1701638.0
1696996,1695747.0
1697069,"1697132, 1707496"
1697113,"1714755, 583299.0"
1697120,583299.0
1697131,1278414.0
1697132,"1711712, 1697069.0"
1697144,1697186
1697150,"1701768, 1701774"
1697186,1697144.0
1697190,1775583.0
1697250,1440784.0
1697392,1707045
1697423,1694802.0
1697456,1696535.0
1697559,"1698459, 1686529.0"
1697562,1697551.0
1697574,1697551.0
1697584,1697551.0
1697654,1700993.0
1697685,1697726
1697713,1704574.0
1697726,1697685.0
1697741,"1698462, 1698547"
1697752,1675996.0
1697780,1696518.0
1697781,1651126
1697837,1685737.0
1697877,1699547
1697937,1697823.0
1697983,1760088.0
1698014,1697823.0
1698029,1793934
1698031,1695700.0
1698064,1692085.0
1698274,1697623.0
1698275,1697829.0
1698364,1681977.0
1698376,"1737663, 1894060.0"
1698436,"1699377, 1700383"
1698459,1697559.0
1698462,1697741.0
1698463,1663577.0
1698500,1703199
1698514,"1698465, 1705459, 1706963.0"
1698547,1697741.0
1698558,"1740096, 1932519"
1698630,1692081.0
1698834,1698986
1698868,1695292.0
1698929,1699128.0
1698986,1698834.0
1699059,1732945
1699069,1775602.0
1699081,1634326.0
1699086,1708728
1699128,"1698929, 1706455, 1706708, 1706831, 1707145, 1707284, 1707410, 1713229"
1699150,1699536
1699198,1712840.0
1699251,1775613.0
1699281,1394231.0
1699325,"1699326, 1707839.0"
1699326,1699325.0
1699357,1693866.0
1699377,1698436.0
1699410,"1696758, 1701533, 1702793, 1710341"
1699443,1699467.0
1699467,1699443
1699536,1699150.0
1699547,1697877.0
1699577,1696438.0
1699600,734643.0
1699640,1692268.0
1699642,1692085
1699658,"1712504, 1715417, 1726478, 1736978, 1757125, 1757232"
1699659,1695383.0
1699778,1693605.0
1699860,1679556.0
1699911,1699909.0
1699920,1700280
1699962,1497038.0
1700011,527530.0
1700109,1700973
1700117,1702198
1700130,1704731
1700216,1607713.0
1700239,"1700864, 1702443, 1702013.0"
1700244,1673624.0
1700249,1678751.0
1700252,1695451.0
1700280,1699920.0
1700293,1398990.0
1700341,1700342.0
1700342,1700341
1700383,1698436.0
1700553,1781364.0
1700588,1693197.0
1700736,"1702313, 1869240, 1858053.0"
1700864,1700239.0
1700882,1219775.0
1700919,1685995.0
1700978,1700979
1700979,1700978.0
1700993,1697654
1701026,1702666
1701035,1704339
1701039,1693701.0
1701065,1701394.0
1701251,1701379.0
1701260,1702124.0
1701266,"1707669, 1713789, 1714113, 1714331, 1714460, 1714679, 1716150, 1723892, 1729541, 1729803, 1739199"
1701277,1699250.0
1701324,"1706310, 1706414, 1706442, 1707134, 1707252, 1708012, 1718410, 1718451, 1718461, 1718463, 1719982, 1719986, 1723960, 1723978, 1724283, 1724326, 1724592, 1729796, 1729798, 1729834, 1729920"
1701336,734643.0
1701377,1623686.0
1701379,"1701223, 1701251"
1701392,1700853.0
1701394,"1701065, 1701591, 1708223, 1714059, 1716508, 1717319, 1718385"
1701398,1700853.0
1701413,1704347.0
1701435,1698580.0
1701436,1701782
1701440,1700101.0
1701443,"1705786, 1707363"
1701477,1692142.0
1701544,1707620
1701579,1643636.0
1701586,1702128
1701591,1701394.0
1701638,1696974
1701735,1775607.0
1701768,1697150.0
1701774,1697150.0
1701779,"1703052, 1815556.0"
1701784,1703014.0
1701845,1661540.0
1701872,1775915.0
1701892,1704873.0
1701920,1699725
1701939,1494016.0
1701976,1705058
1702018,1702772.0
1702125,1703624
1702128,1701586.0
1702138,1664308.0
1702167,1781882.0
1702187,1709076.0
1702198,1700117.0
1702205,1404871.0
1702249,1706997
1702291,1702288.0
1702292,1703394
1702299,"1531473, 1575248"
1702313,1700736.0
1702427,"1713853, 1760317.0"
1702443,1700239.0
1702472,1713386
1702480,"1708110, 1713879, 1714514"
1702548,1706714
1702628,1704016.0
1702645,"1858539, 1883795"
1702666,1701026.0
1702718,643554.0
1702724,1718196.0
1702727,1696142.0
1702737,1695320.0
1702751,1321406.0
1702757,1705567
1702771,1775641
1702772,1702018
1702774,1644601
1702793,1699410.0
1702797,1704149
1702841,"1718697, 1732277"
1702842,1702847.0
1702864,1704100.0
1702891,1599479.0
1702902,1541465.0
1702904,1559083.0
1702944,1701010.0
1702945,1706980
1702979,1686451.0
1703029,1704201.0
1703147,1696500.0
1703149,1700101.0
1703150,1707299
1703182,1708809.0
1703192,1682022.0
1703199,1698500.0
1703203,1815759.0
1703211,1690137.0
1703245,1705405
1703254,1693028
1703351,1709136.0
1703355,1709360.0
1703398,1703467
1703409,734643.0
1703517,1681760.0
1703585,1786909.0
1703619,1644612.0
1703635,1703416
1703683,1703940
1703752,"1709471, 1715135"
1703754,1272248.0
1703821,1704004
1703833,1703014.0
1703869,1706148.0
1703896,1775975.0
1703939,1703943.0
1703940,1703683.0
1703943,1703939
1704004,1703821.0
1704055,1704404.0
1704063,1704016.0
1704066,1634906.0
1704078,1704345
1704086,1832732.0
1704100,1702864
1704128,1720763.0
1704131,"1704277, 1704340, 1704341, 1712981, 1714014, 1714131, 1715031, 1729592"
1704149,1702797.0
1704201,1703029
1704272,1693197.0
1704274,"1704300, 1704497, 1706382, 1713850"
1704277,1704131.0
1704300,1704274.0
1704313,1703031.0
1704339,1701035.0
1704340,1704131.0
1704341,1704131.0
1704345,1704078.0
1704347,"1685931, 1701413, 1705072, 1706400, 1707098, 1707307, 1707374, 1707722, 1709342, 1712891, 1713832, 1713991, 1714056, 1714758, 1716162, 1716522, 1718805, 1727983, 1734885, 1735752, 1906036"
1704404,"1704055, 1706744, 1706848, 1707564, 1707858, 1708535, 1712444, 1714181, 1714859, 1715730, 1715981, 1717243, 1717903, 1718473, 1718501, 1719157, 1719834, 1720544, 1720944, 1721096, 1722184, 1722220, 1723764, 1724684, 1725228, 1725847"
1704406,1588548.0
1704420,1825692
1704461,1706215
1704470,1654536.0
1704497,1704274.0
1704537,1893800.0
1704557,"1704728, 1704730, 1704732"
1704565,1705574
1704568,1700963.0
1704623,587400.0
1704624,1531335.0
1704716,1704717.0
1704717,1704716
1704728,1704557.0
1704730,1704557.0
1704731,1700130.0
1704732,1704557.0
1704758,1446407.0
1704829,1707012.0
1704862,1698763.0
1704868,1703974
1704893,1714583.0
1704919,1775856.0
1704922,1750752
1704982,1707609
1705012,1698763.0
1705026,1657526.0
1705058,1701976.0
1705062,1705513
1705072,"1706518, 1714795, 1714803, 1716585, 1717304, 1717750, 1718256, 1704347.0"
1705085,1703569
1705098,"1708219, 1711247"
1705185,1676492.0
1705215,1728398
1705390,1675678.0
1705405,1703245.0
1705447,1703007
1705492,1775630.0
1705498,1636686.0
1705501,1750932.0
1705511,1711205
1705513,1705062.0
1705524,1629122.0
1705527,1696236.0
1705549,1706415.0
1705558,1588548.0
1705567,1702757.0
1705574,1704565.0
1705716,1706445.0
1705778,1705780
1705780,1705778.0
1705815,1775657.0
1705907,1692088.0
1705963,1601989.0
1705965,1601989.0
1706063,1775630.0
1706068,"1706109, 1706123, 1706159, 1706186"
1706122,1693384.0
1706123,1706068.0
1706143,"1713471, 1714408, 1717948"
1706148,1703869
1706186,1706068.0
1706199,1706279.0
1706215,1704461.0
1706279,1706199
1706282,1707337
1706290,1450398.0
1706310,"1706332, 1706335, 1701324.0"
1706311,1650635.0
1706330,"1706336, 1650635.0"
1706332,1706310.0
1706335,1706310.0
1706336,1706330.0
1706382,1704274.0
1706400,1704347.0
1706415,1705549
1706437,1704865.0
1706480,1706452.0
1706572,1653191.0
1706590,1708735.0
1706595,1693856.0
1706597,1709593
1706695,1706724
1706708,1699128.0
1706709,953217.0
1706714,1702548.0
1706722,1703051.0
1706723,1448276.0
1706724,1706695.0
1706744,1704404.0
1706800,"1707000, 1708872"
1706808,1693384.0
1706831,1699128.0
1706848,1704404.0
1706876,1706219.0
1706881,1666929.0
1706901,"1706897, 1707366, 1708014"
1706909,"1796170, 1798645"
1706963,1698514
1706980,1702945.0
1706994,1693384.0
1707000,1706800.0
1707012,1704829
1707041,1760098.0
1707083,1167777.0
1707088,1711317.0
1707098,1704347.0
1707120,"1708043, 1708499, 1739256"
1707123,1703031.0
1707132,1479858.0
1707134,1701324.0
1707150,1706219.0
1707159,1673778.0
1707205,968104.0
1707207,"1707293, 1710885.0"
1707252,1701324.0
1707284,1699128.0
1707286,1707689
1707293,1707207.0
1707296,1707384.0
1707299,1703150.0
1707307,1704347.0
1707358,1703033.0
1707363,1701443.0
1707374,1704347.0
1707378,1692685.0
1707384,1707296
1707402,1518529.0
1707413,1679313.0
1707430,"1707715, 1731912"
1707462,"1728972, 1762510"
1707478,1707480
1707480,1707478.0
1707561,1701461.0
1707568,1653191.0
1707600,1393512.0
1707606,1781352.0
1707609,1704982.0
1707620,1701544.0
1707669,1701266.0
1707671,1924954
1707673,1707784.0
1707678,1702994.0
1707689,1707286.0
1707693,1707717.0
1707698,"1707704, 1706583.0"
1707701,"1709456, 1714165, 1714189, 1714205, 1714320, 1714473, 1714760, 1714877, 1715156, 1715184, 1715193, 1716218, 1716929, 1717257, 1717384, 1718664, 1722969, 1740535, 1753039, 1795342, 1871002, 1902915, 1699834.0"
1707703,1623686.0
1707704,1707698.0
1707707,1694802.0
1707717,1707693
1707722,1704347.0
1707783,1706039.0
1707784,1707673
1707807,1706219.0
1707828,1707538.0
1707839,"1698218, 1698897, 1699325"
1707858,1704404.0
1707862,1706219.0
1707866,1693197.0
1707867,1702013.0
1707913,1707916
1707916,1707913.0
1708012,1701324.0
1708024,1393749.0
1708029,1701451.0
1708035,1850860
1708037,1722655.0
1708040,1267336
1708043,1707120.0
1708069,1707869.0
1708107,873810.0
1708110,1702480.0
1708158,1708869.0
1708173,1712738
1708197,"1764744, 1775754.0"
1708219,1705098.0
1708223,1701394.0
1708281,1708869.0
1708318,1704102.0
1708440,1695617.0
1708535,1704404.0
1708581,1486664.0
1708680,"1711319, 1713719"
1708683,1691729.0
1708728,1699086.0
1708806,275193.0
1708809,1703182
1708819,1709116
1708823,1775640.0
1708869,"1708158, 1708281, 1708376, 1710115"
1708872,1706800.0
1708878,"1708969, 1709155"
1708886,1709472.0
1708891,1705338.0
1708969,1708878.0
1708988,1468033.0
1708994,1706749.0
1709037,"1709667, 1710931, 1718637, 1719993"
1709050,1721659
1709076,1702187
1709094,1393512.0
1709100,1709106.0
1709106,"1709100, 1709431, 1709525, 1709680, 1709991, 1710026, 1710189"
1709114,1712847.0
1709116,1708819.0
1709151,1494028.0
1709155,1708878.0
1709176,1715990.0
1709431,1709106.0
1709456,1707701.0
1709471,1703752.0
1709565,"1710663, 1711299, 1711302, 1715709"
1709593,1706597.0
1709611,1709535.0
1709680,1709106.0
1709776,398817.0
1709785,734643.0
1709870,"1710898, 1710900"
1709949,1707882.0
1709963,1414833.0
1709971,"1710632, 1714120"
1709991,1709106.0
1710001,1708439.0
1710026,1709106.0
1710071,1775981.0
1710084,1760102.0
1710115,1708869.0
1710170,1775854.0
1710189,1709106.0
1710315,1551723.0
1710322,1711248
1710328,1710354
1710341,1699410.0
1710351,1775639.0
1710354,1710328.0
1710423,1702013.0
1710458,1674424.0
1710500,1775813.0
1710612,1714898
1710632,1709971.0
1710654,1647721.0
1710710,1711117.0
1710832,1710833
1710833,1710832.0
1710837,1705877.0
1710876,1713170.0
1710885,1707207
1710898,1709870.0
1710900,1709870.0
1710910,1711709
1710931,1709037.0
1710972,1730954
1710980,1781365.0
1711101,1717317
1711117,"1710710, 1775656.0"
1711199,1679384.0
1711205,1705511.0
1711212,469421.0
1711217,1720720
1711247,1705098.0
1711248,1710322.0
1711253,1329333.0
1711317,1707088
1711319,1708680.0
1711340,1711084.0
1711400,1653806.0
1711511,1775620.0
1711546,1332714.0
1711582,1713170.0
1711584,1706583.0
1711592,1717314.0
1711659,1734794
1711709,1710910.0
1711733,1711753.0
1711844,1727126
1711881,1781888.0
1711891,1543036.0
1711952,1674827.0
1712103,1494772.0
1712203,1364261.0
1712262,"1720338, 1720339, 1673778.0"
1712295,1626778.0
1712296,1674603.0
1712323,1708446.0
1712372,1775678.0
1712388,1651800.0
1712395,1712555.0
1712504,1699658.0
1712548,1696685.0
1712569,1713248
1712581,1262982.0
1712663,1714276.0
1712738,1708173.0
1712809,1775771.0
1712814,1775659.0
1712840,1699198
1712847,1709114
1712870,1775602.0
1712981,1704131.0
1713087,1775774.0
1713089,1710843
1713137,1713171
1713140,1647721.0
1713171,"1713172, 1713137.0"
1713172,1713171.0
1713245,1775985.0
1713262,1781345.0
1713266,1646282
1713309,1457069.0
1713386,1702472.0
1713471,1706143.0
1713479,1718436.0
1713500,1658103.0
1713503,734643.0
1713519,1592562.0
1713666,1775796.0
1713719,1708680.0
1713723,1713996.0
1713727,1676492.0
1713752,1775606.0
1713778,1730405
1713789,1701266.0
1713793,1775653.0
1713827,"1714087, 1714797, 1714858, 1715441, 1716984, 1717643"
1713850,1704274.0
1713856,"1714063, 985024.0"
1713879,1702480.0
1713954,858128.0
1713990,1713991.0
1713991,"1713990, 1704347.0"
1714011,1714012.0
1714012,1714011
1714020,1714017.0
1714043,1724057.0
1714059,1701394.0
1714087,1713827.0
1714120,1709971.0
1714153,1715074
1714165,1707701.0
1714173,1714327.0
1714181,1704404.0
1714187,1743212.0
1714189,1707701.0
1714194,1407718.0
1714205,1707701.0
1714225,1715264.0
1714268,1760104.0
1714276,"1712663, 1716661, 1722260, 1726144, 1727068"
1714289,1775850.0
1714306,1700600.0
1714317,1775847.0
1714320,1707701.0
1714327,"1714173, 1807514"
1714331,1701266.0
1714338,1713996.0
1714408,1706143.0
1714460,1701266.0
1714473,1707701.0
1714514,1702480.0
1714522,1604571.0
1714523,1604571.0
1714557,"1758762, 1097149.0"
1714615,1753695
1714677,1725918
1714692,1761953.0
1714725,1716590
1714749,"1715531, 1720569"
1714755,1697113.0
1714758,1704347.0
1714760,1707701.0
1714773,1811983.0
1714795,"1715295, 1705072.0"
1714797,1713827.0
1714803,1705072.0
1714815,1867369
1714846,1740941
1714858,1713827.0
1714859,1704404.0
1714877,1707701.0
1714898,1710612.0
1715001,1714835
1715010,1611154.0
1715025,453455.0
1715031,1704131.0
1715074,1714153.0
1715156,1707701.0
1715157,1646063.0
1715184,1707701.0
1715193,1707701.0
1715224,1775657.0
1715264,1714225
1715266,1505436.0
1715334,"1757248, 1814296"
1715353,1775818.0
1715389,1714028.0
1715417,1699658.0
1715441,1713827.0
1715470,1714425
1715476,1773680.0
1715510,1715609.0
1715531,1714749.0
1715609,1715510
1715620,1713833.0
1715675,734643.0
1715691,"1874410, 1880732"
1715694,1714028.0
1715730,1704404.0
1715829,1708224.0
1715850,1716444.0
1715941,1714212.0
1715945,1715946.0
1715963,1720282.0
1715981,1704404.0
1715990,1709176
1715995,1715996.0
1715996,1715995
1716021,1775610.0
1716071,1948547
1716089,1775822.0
1716094,1775625.0
1716109,1608696.0
1716150,1701266.0
1716160,1714779.0
1716194,985024.0
1716213,1784869.0
1716218,1707701.0
1716237,1645293.0
1716301,1420121.0
1716349,1717873.0
1716415,1715587.0
1716443,1716444.0
1716444,"1715850, 1716443"
1716460,1775817.0
1716503,1714779.0
1716508,1701394.0
1716522,1704347.0
1716528,"1716589, 1512851.0"
1716557,1578123.0
1716585,1705072.0
1716591,1452144.0
1716741,1124600.0
1716813,1775636.0
1716833,1717820
1716900,1656573.0
1716908,1716909
1716909,1716908.0
1716917,5856.0
1716929,1707701.0
1716984,1713827.0
1717038,1654756.0
1717231,1708224.0
1717243,1704404.0
1717260,1725675
1717304,1705072.0
1717314,1711592
1717317,1711101.0
1717319,1701394.0
1717364,941719.0
1717378,1727261.0
1717384,1707701.0
1717395,1717396
1717396,1717395.0
1717398,1717596
1717439,1807651.0
1717521,1781884.0
1717591,1717590.0
1717596,1717398.0
1717643,1713827.0
1717659,1775964.0
1717767,860023.0
1717820,1716833.0
1717876,1219775.0
1717894,1713304
1717903,1704404.0
1717917,"1718077, 1718254, 1718273, 1718976, 1721479, 1723347, 1723406, 1723512, 1723672, 1723701, 1728828, 1729974"
1717948,1706143.0
1717985,381770.0
1718077,1717917.0
1718174,1721740
1718179,1723673
1718193,1464938.0
1718241,1718248
1718248,1718241.0
1718254,1717917.0
1718256,1705072.0
1718266,1719303
1718273,1717917.0
1718289,1784661.0
1718291,1775973.0
1718312,1719352.0
1718406,1753571.0
1718410,1701324.0
1718436,"1713479, 1720092, 1724565"
1718441,1626778.0
1718451,1701324.0
1718461,1701324.0
1718463,1701324.0
1718491,1701027.0
1718501,1704404.0
1718528,1722979
1718545,1719392.0
1718581,"1757274, 1778207"
1718625,1557853.0
1718629,"1725590, 1728029, 1735022"
1718637,1709037.0
1718647,1666824.0
1718664,1707701.0
1718793,1775959.0
1718846,"1424422, 1639501, 1737575"
1718872,1646063.0
1718933,1676492.0
1718976,1717917.0
1718982,"1800334, 1800510"
1718989,1725652.0
1719247,1753571.0
1719249,1719083.0
1719264,1719302.0
1719267,1787026.0
1719302,1719264
1719303,1718266.0
1719328,"1719362, 1719403, 1719411, 1719432, 1719460, 1719488"
1719352,1718312
1719362,1719328.0
1719386,"1738875, 1775911.0"
1719403,1719328.0
1719411,1719328.0
1719432,1719328.0
1719436,1671525.0
1719442,1718522
1719488,1719328.0
1719598,1725928
1719651,"1737336, 1752141, 1934245"
1719681,1597791.0
1719705,19184.0
1719761,1721808
1719804,1760242
1719828,1629380.0
1719834,1704404.0
1719856,1775953.0
1719885,706970.0
1719904,1731086.0
1719970,1720025
1719982,1701324.0
1719986,"1719989, 1719990, 1701324.0"
1719989,1719986.0
1719990,1719986.0
1720040,1360158.0
1720092,1718436.0
1720097,1582575.0
1720166,1720182.0
1720182,1720166
1720247,1720441.0
1720268,1621570.0
1720282,"1715963, 1729199, 1747832, 1757337, 1778919, 1785013, 1811315"
1720333,1721065
1720338,1712262.0
1720339,1712262.0
1720387,1713393.0
1720419,1621570.0
1720456,"1724882, 1724941, 1724957, 1724986, 1725054, 1725079, 1725181, 1725452, 1725661, 1725775, 1725870, 1725888, 1726051, 1728139, 1728270, 1729204"
1720471,1720439.0
1720515,1720441.0
1720560,1775674.0
1720569,1714749.0
1720575,1720576
1720576,1720575.0
1720600,1775775.0
1720775,1775673.0
1720872,1720873
1720873,1720872.0
1720920,1725796
1720944,1704404.0
1721065,1720333.0
1721096,1704404.0
1721108,1587023
1721201,"1722840, 1775963.0"
1721259,734643.0
1721270,1759786.0
1721277,1781330.0
1721308,1752496
1721313,1658059.0
1721343,"1724855, 1756407.0"
1721344,1718560.0
1721454,1723754
1721456,1775843.0
1721479,1717917.0
1721488,"1740651, 1748590"
1721566,1621570.0
1721598,1460627.0
1721605,1898886
1721662,1678914.0
1721674,1721563.0
1721740,1718174.0
1721808,1719761.0
1721870,1507582.0
1721894,1781350.0
1721981,1398528.0
1722172,"1759350, 1820519"
1722184,1704404.0
1722186,1722480.0
1722191,"964858, 1012700"
1722220,1704404.0
1722228,1766195
1722260,1714276.0
1722278,1703630.0
1722485,1724038
1722508,"1736505, 1577539.0"
1722655,1708037
1722840,1721201.0
1722856,1722703.0
1722880,1604571
1722930,"1728486, 1730372, 1735415"
1722935,1722981
1722969,1707701.0
1722979,1718528.0
1723008,1723924.0
1723070,1781892.0
1723105,985024.0
1723162,1723165.0
1723164,1723165.0
1723165,"1723162, 1723164, 1723349, 1775988.0"
1723284,444284.0
1723347,1717917.0
1723349,1723165.0
1723406,1717917.0
1723435,1760111.0
1723512,1717917.0
1723550,1645648.0
1723575,1775674.0
1723615,1723933
1723672,1717917.0
1723673,1718179.0
1723701,1717917.0
1723742,"1725560, 1725824, 1726286"
1723754,1721454.0
1723764,1704404.0
1723767,1685993.0
1723871,1722855.0
1723887,1725084.0
1723892,1701266.0
1723924,1723008
1723933,1723615.0
1723960,1701324.0
1723978,1701324.0
1723990,1724173.0
1724003,1781367.0
1724038,1722485.0
1724045,1723938.0
1724115,"1724121, 1724193"
1724116,1693755.0
1724121,1724115.0
1724192,1724173.0
1724193,1724115.0
1724208,1724209
1724209,1724208.0
1724226,1528566.0
1724230,1724297
1724283,1701324.0
1724297,1724230.0
1724326,1701324.0
1724370,1725618
1724390,1457069.0
1724396,1420358.0
1724426,"1724427, 1781329.0"
1724427,1724426.0
1724444,1676492.0
1724481,1742352
1724512,1725387
1724565,1718436.0
1724592,1701324.0
1724600,1775609.0
1724603,1724604
1724604,1724603.0
1724642,1775771.0
1724654,1713725.0
1724657,1775989.0
1724684,1704404.0
1724690,"1728520, 1745197"
1724791,1775980.0
1724855,1721343.0
1724882,1720456.0
1724927,1724848.0
1724941,1720456.0
1724957,1720456.0
1724986,1720456.0
1725030,1775546.0
1725054,1720456.0
1725079,1720456.0
1725084,"1723887, 1775994.0"
1725157,1725158
1725158,1725157.0
1725181,1720456.0
1725204,1610093.0
1725387,1724512.0
1725401,1722368.0
1725410,1724848.0
1725418,1775772.0
1725436,"1725868, 1726455, 1726700, 1726880"
1725452,1720456.0
1725551,1726501.0
1725602,1621570.0
1725618,1724370.0
1725652,"1718989, 1725723, 1725892"
1725661,1720456.0
1725672,1686705.0
1725675,1717260.0
1725678,1775828.0
1725679,1676492.0
1725723,1725652.0
1725733,1775770.0
1725751,1725752.0
1725756,1775725.0
1725775,1720456.0
1725796,1720920.0
1725847,1704404.0
1725870,1720456.0
1725888,1720456.0
1725892,1725652.0
1725921,1733362.0
1725947,1724925.0
1725954,978010.0
1725970,1722368.0
1726010,1727658
1726051,1720456.0
1726127,1722368.0
1726144,1714276.0
1726153,1269455.0
1726164,1725343.0
1726308,1676492.0
1726362,1748192
1726372,1775674.0
1726455,1725436.0
1726478,1699658.0
1726501,1725551
1726614,1725449.0
1726718,1728594.0
1726730,1651113.0
1726733,1664824.0
1726789,1728572
1726790,1673624.0
1726838,1727085
1726879,1775996.0
1726899,1724925.0
1726920,1642415.0
1726922,1775793.0
1726947,1723481.0
1726948,1775674.0
1727051,1726515.0
1727085,1726838.0
1727108,752638.0
1727250,1642415.0
1727372,1661869.0
1727492,1676492.0
1727658,1726010.0
1727691,"1727850, 1727853"
1727708,1686694.0
1727757,1703630.0
1727956,1393512.0
1727983,1704347.0
1728009,1196364.0
1728139,1720456.0
1728144,1679767.0
1728255,1720573.0
1728270,1720456.0
1728336,1775726.0
1728398,1705215.0
1728496,1784868.0
1728572,1726789.0
1728729,1781895.0
