Issue id,Duplicate id
1695670,1681275
1695681,1760088
1695700,1698031
1695757,1609578
1695788,1673962
1695816,1905623
1695895,1695527
1695990,1760317
1696064,1701131
1696119,1692685
1696137,1696548
1696139,1536756
1696140,1651644
1696142,1702727
1696236,1705527
1696271,1689251
1696273,1696274
1696274,1696273
1696330,1615612
1696345,1694374
1696404,1775829
1696438,1699577
1696518,"1678957, 1697780"
1696535,1697456
1696548,1696137
1696553,1696818
1696628,"1696648, 1696649, 1696657, 1696672, 1696683, 1696697, 1696703, 1696724, 1696743, 1696864"
1696637,1643719
1696648,1696628
1696649,1696628
1696656,1692176
1696672,1696628
1696683,1696628
1696703,1696628
1696733,1588548
1696743,1696628
1696744,1696882
1696758,1699410
1696818,1696553
1696864,1696628
1696882,1696744
1696942,1548683
1696949,1639501
1696974,1701638
1696996,1695747
1697069,"1697132, 1707496"
1697113,"583299, 1714755"
1697120,583299
1697131,1278414
1697132,"1697069, 1711712"
1697144,1697186
1697150,"1701768, 1701774"
1697186,1697144
1697190,1775583
1697250,1440784
1697392,1707045
1697423,1694802
1697456,1696535
1697559,"1686529, 1698459"
1697562,1697551
1697574,1697551
1697584,1697551
1697654,1700993
1697685,1697726
1697713,1704574
1697726,1697685
1697741,"1698462, 1698547"
1697752,1675996
1697780,1696518
1697781,1651126
1697837,1685737
1697877,1699547
1697937,1697823
1697983,1760088
1698014,1697823
1698029,1793934
1698031,1695700
1698064,1692085
1698274,1697623
1698275,1697829
1698364,1681977
1698376,"1737663, 1894060"
1698436,"1699377, 1700383"
1698459,1697559
1698462,1697741
1698463,1663577
1698500,1703199
1698514,"1698465, 1705459, 1706963"
1698547,1697741
1698558,"1740096, 1932519"
1698630,1692081
1698834,1698986
1698868,1695292
1698929,1699128
1698986,1698834
1699059,1732945
1699069,1775602
1699081,1634326
1699086,1708728
1699128,"1698929, 1706455, 1706708, 1706831, 1707145, 1707284, 1707410, 1713229"
1699150,1699536
1699198,1712840
1699251,1775613
1699281,1394231
1699325,"1699326, 1707839"
1699326,1699325
1699357,1693866
1699377,1698436
1699410,"1696758, 1701533, 1702793, 1710341"
1699443,1699467
1699467,1699443
1699536,1699150
1699547,1697877
1699577,1696438
1699600,734643
1699640,1692268
1699642,1692085
1699658,"1712504, 1715417, 1726478, 1736978, 1757125, 1757232"
1699659,1695383
1699778,1693605
1699860,1679556
1699911,1699909
1699920,1700280
1699962,1497038
1700011,527530
1700109,1700973
1700117,1702198
1700130,1704731
1700216,1607713
1700239,"1700864, 1702013, 1702443"
1700244,1673624
1700249,1678751
1700252,1695451
1700280,1699920
1700293,1398990
1700341,1700342
1700342,1700341
1700383,1698436
1700553,1781364
1700588,1693197
1700736,"1702313, 1858053, 1869240"
1700864,1700239
1700882,1219775
1700919,1685995
1700978,1700979
1700979,1700978
1700993,1697654
1701026,1702666
1701035,1704339
1701039,1693701
1701065,1701394
1701251,1701379
1701260,1702124
1701266,"1707669, 1713789, 1714113, 1714331, 1714460, 1714679, 1716150, 1723892, 1729541, 1729803, 1739199"
1701277,1699250
1701324,"1706310, 1706414, 1706442, 1707134, 1707252, 1708012, 1718410, 1718451, 1718461, 1718463, 1719982, 1719986, 1723960, 1723978, 1724283, 1724326, 1724592, 1729796, 1729798, 1729834, 1729920"
1701336,734643
1701377,1623686
1701379,"1701223, 1701251"
1701392,1700853
1701394,"1701065, 1701591, 1708223, 1714059, 1716508, 1717319, 1718385"
1701398,1700853
1701413,1704347
1701435,1698580
1701436,1701782
1701440,1700101
1701443,"1705786, 1707363"
1701477,1692142
1701544,1707620
1701579,1643636
1701586,1702128
1701591,1701394
1701638,1696974
1701735,1775607
1701768,1697150
1701774,1697150
1701779,"1703052, 1815556"
1701784,1703014
1701845,1661540
1701872,1775915
1701892,1704873
1701920,1699725
1701939,1494016
1701976,1705058
1702018,1702772
1702125,1703624
1702128,1701586
1702138,1664308
1702167,1781882
1702187,1709076
1702198,1700117
1702205,1404871
1702249,1706997
1702291,1702288
1702292,1703394
1702299,"1531473, 1575248"
1702313,1700736
1702427,"1713853, 1760317"
1702443,1700239
1702472,1713386
1702480,"1708110, 1713879, 1714514"
1702548,1706714
1702628,1704016
1702645,"1858539, 1883795"
1702666,1701026
1702718,643554
1702724,1718196
1702727,1696142
1702737,1695320
1702751,1321406
1702757,1705567
1702771,1775641
1702772,1702018
1702774,1644601
1702793,1699410
1702797,1704149
1702841,"1718697, 1732277"
1702842,1702847
1702864,1704100
1702891,1599479
1702902,1541465
1702904,1559083
1702944,1701010
1702945,1706980
1702979,1686451
1703029,1704201
1703147,1696500
1703149,1700101
1703150,1707299
1703182,1708809
1703192,1682022
1703199,1698500
1703203,1815759
1703211,1690137
1703245,1705405
1703254,1693028
1703351,1709136
1703355,1709360
1703398,1703467
1703409,734643
1703517,1681760
1703585,1786909
1703619,1644612
1703635,1703416
1703683,1703940
1703752,"1709471, 1715135"
1703754,1272248
1703821,1704004
1703833,1703014
1703869,1706148
1703896,1775975
1703939,1703943
1703940,1703683
1703943,1703939
1704004,1703821
1704055,1704404
1704063,1704016
1704066,1634906
1704078,1704345
1704086,1832732
1704100,1702864
1704128,1720763
1704131,"1704277, 1704340, 1704341, 1712981, 1714014, 1714131, 1715031, 1729592"
1704149,1702797
1704201,1703029
1704272,1693197
1704274,"1704300, 1704497, 1706382, 1713850"
1704277,1704131
1704300,1704274
1704313,1703031
1704339,1701035
1704340,1704131
1704341,1704131
1704345,1704078
1704347,"1685931, 1701413, 1705072, 1706400, 1707098, 1707307, 1707374, 1707722, 1709342, 1712891, 1713832, 1713991, 1714056, 1714758, 1716162, 1716522, 1718805, 1727983, 1734885, 1735752, 1906036"
1704404,"1704055, 1706744, 1706848, 1707564, 1707858, 1708535, 1712444, 1714181, 1714859, 1715730, 1715981, 1717243, 1717903, 1718473, 1718501, 1719157, 1719834, 1720544, 1720944, 1721096, 1722184, 1722220, 1723764, 1724684, 1725228, 1725847"
1704406,1588548
1704420,1825692
1704461,1706215
1704470,1654536
1704497,1704274
1704537,1893800
1704557,"1704728, 1704730, 1704732"
1704565,1705574
1704568,1700963
1704623,587400
1704624,1531335
1704716,1704717
1704717,1704716
1704728,1704557
1704730,1704557
1704731,1700130
1704732,1704557
1704758,1446407
1704829,1707012
1704862,1698763
1704868,1703974
1704893,1714583
1704919,1775856
1704922,1750752
1704982,1707609
1705012,1698763
1705026,1657526
1705058,1701976
1705062,1705513
1705072,"1704347, 1706518, 1714795, 1714803, 1716585, 1717304, 1717750, 1718256"
1705085,1703569
1705098,"1708219, 1711247"
1705185,1676492
1705215,1728398
1705390,1675678
1705405,1703245
1705447,1703007
1705492,1775630
1705498,1636686
1705501,1750932
1705511,1711205
1705513,1705062
1705524,1629122
1705527,1696236
1705549,1706415
1705558,1588548
1705567,1702757
1705574,1704565
1705716,1706445
1705778,1705780
1705780,1705778
1705815,1775657
1705907,1692088
1705963,1601989
1705965,1601989
1706063,1775630
1706068,"1706109, 1706123, 1706159, 1706186"
1706122,1693384
1706123,1706068
1706143,"1713471, 1714408, 1717948"
1706148,1703869
1706186,1706068
1706199,1706279
1706215,1704461
1706279,1706199
1706282,1707337
1706290,1450398
1706310,"1701324, 1706332, 1706335"
1706311,1650635
1706330,"1650635, 1706336"
1706332,1706310
1706335,1706310
1706336,1706330
1706382,1704274
1706400,1704347
1706415,1705549
1706437,1704865
1706480,1706452
1706572,1653191
1706590,1708735
1706595,1693856
1706597,1709593
1706695,1706724
1706708,1699128
1706709,953217
1706714,1702548
1706722,1703051
1706723,1448276
1706724,1706695
1706744,1704404
1706800,"1707000, 1708872"
1706808,1693384
1706831,1699128
1706848,1704404
1706876,1706219
1706881,1666929
1706901,"1706897, 1707366, 1708014"
1706909,"1796170, 1798645"
1706963,1698514
1706980,1702945
1706994,1693384
1707000,1706800
1707012,1704829
1707041,1760098
1707083,1167777
1707088,1711317
1707098,1704347
1707120,"1708043, 1708499, 1739256"
1707123,1703031
1707132,1479858
1707134,1701324
1707150,1706219
1707159,1673778
1707205,968104
1707207,"1707293, 1710885"
1707252,1701324
1707284,1699128
1707286,1707689
1707293,1707207
1707296,1707384
1707299,1703150
1707307,1704347
1707358,1703033
1707363,1701443
1707374,1704347
1707378,1692685
1707384,1707296
1707402,1518529
1707413,1679313
1707430,"1707715, 1731912"
1707462,"1728972, 1762510"
1707478,1707480
1707480,1707478
1707561,1701461
1707568,1653191
1707600,1393512
1707606,1781352
1707609,1704982
1707620,1701544
1707669,1701266
1707671,1924954
1707673,1707784
1707678,1702994
1707689,1707286
1707693,1707717
1707698,"1706583, 1707704"
1707701,"1699834, 1709456, 1714165, 1714189, 1714205, 1714320, 1714473, 1714760, 1714877, 1715156, 1715184, 1715193, 1716218, 1716929, 1717257, 1717384, 1718664, 1722969, 1740535, 1753039, 1795342, 1871002, 1902915"
1707703,1623686
1707704,1707698
1707707,1694802
1707717,1707693
1707722,1704347
1707783,1706039
1707784,1707673
1707807,1706219
1707828,1707538
1707839,"1698218, 1698897, 1699325"
1707858,1704404
1707862,1706219
1707866,1693197
1707867,1702013
1707913,1707916
1707916,1707913
1708012,1701324
1708024,1393749
1708029,1701451
1708035,1850860
1708037,1722655
1708040,1267336
1708043,1707120
1708069,1707869
1708107,873810
1708110,1702480
1708158,1708869
1708173,1712738
1708197,"1764744, 1775754"
1708219,1705098
1708223,1701394
1708281,1708869
1708318,1704102
1708440,1695617
1708535,1704404
1708581,1486664
1708680,"1711319, 1713719"
1708683,1691729
1708728,1699086
1708806,275193
1708809,1703182
1708819,1709116
1708823,1775640
1708869,"1708158, 1708281, 1708376, 1710115"
1708872,1706800
1708878,"1708969, 1709155"
1708886,1709472
1708891,1705338
1708969,1708878
1708988,1468033
1708994,1706749
1709037,"1709667, 1710931, 1718637, 1719993"
1709050,1721659
1709076,1702187
1709094,1393512
1709100,1709106
1709106,"1709100, 1709431, 1709525, 1709680, 1709991, 1710026, 1710189"
1709114,1712847
1709116,1708819
1709151,1494028
1709155,1708878
1709176,1715990
1709431,1709106
1709456,1707701
1709471,1703752
1709565,"1710663, 1711299, 1711302, 1715709"
1709593,1706597
1709611,1709535
1709680,1709106
1709776,398817
1709785,734643
1709870,"1710898, 1710900"
1709949,1707882
1709963,1414833
1709971,"1710632, 1714120"
1709991,1709106
1710001,1708439
1710026,1709106
1710071,1775981
1710084,1760102
1710115,1708869
1710170,1775854
1710189,1709106
1710315,1551723
1710322,1711248
1710328,1710354
1710341,1699410
1710351,1775639
1710354,1710328
1710423,1702013
1710458,1674424
1710500,1775813
1710612,1714898
1710632,1709971
1710654,1647721
1710710,1711117
1710832,1710833
1710833,1710832
1710837,1705877
1710876,1713170
1710885,1707207
1710898,1709870
1710900,1709870
1710910,1711709
1710931,1709037
1710972,1730954
1710980,1781365
1711101,1717317
1711117,"1710710, 1775656"
1711199,1679384
1711205,1705511
1711212,469421
1711217,1720720
1711247,1705098
1711248,1710322
1711253,1329333
1711317,1707088
1711319,1708680
1711340,1711084
1711400,1653806
1711511,1775620
1711546,1332714
1711582,1713170
1711584,1706583
1711592,1717314
1711659,1734794
1711709,1710910
1711733,1711753
1711844,1727126
1711881,1781888
1711891,1543036
1711952,1674827
1712103,1494772
1712203,1364261
1712262,"1673778, 1720338, 1720339"
1712295,1626778
1712296,1674603
1712323,1708446
1712372,1775678
1712388,1651800
1712395,1712555
1712504,1699658
1712548,1696685
1712569,1713248
1712581,1262982
1712663,1714276
1712738,1708173
1712809,1775771
1712814,1775659
1712840,1699198
1712847,1709114
1712870,1775602
1712981,1704131
1713087,1775774
1713089,1710843
1713137,1713171
1713140,1647721
1713171,"1713137, 1713172"
1713172,1713171
1713245,1775985
1713262,1781345
1713266,1646282
1713309,1457069
1713386,1702472
1713471,1706143
1713479,1718436
1713500,1658103
1713503,734643
1713519,1592562
1713666,1775796
1713719,1708680
1713723,1713996
1713727,1676492
1713752,1775606
1713778,1730405
1713789,1701266
1713793,1775653
1713827,"1714087, 1714797, 1714858, 1715441, 1716984, 1717643"
1713850,1704274
1713856,"985024, 1714063"
1713879,1702480
1713954,858128
1713990,1713991
1713991,"1704347, 1713990"
1714011,1714012
1714012,1714011
1714020,1714017
1714043,1724057
1714059,1701394
1714087,1713827
1714120,1709971
1714153,1715074
1714165,1707701
1714173,1714327
1714181,1704404
1714187,1743212
1714189,1707701
1714194,1407718
1714205,1707701
1714225,1715264
1714268,1760104
1714276,"1712663, 1716661, 1722260, 1726144, 1727068"
1714289,1775850
1714306,1700600
1714317,1775847
1714320,1707701
1714327,"1714173, 1807514"
1714331,1701266
1714338,1713996
1714408,1706143
1714460,1701266
1714473,1707701
1714514,1702480
1714522,1604571
1714523,1604571
1714557,"1097149, 1758762"
1714615,1753695
1714677,1725918
1714692,1761953
1714725,1716590
1714749,"1715531, 1720569"
1714755,1697113
1714758,1704347
1714760,1707701
1714773,1811983
1714795,"1705072, 1715295"
1714797,1713827
1714803,1705072
1714815,1867369
1714846,1740941
1714858,1713827
1714859,1704404
1714877,1707701
1714898,1710612
1715001,1714835
1715010,1611154
1715025,453455
1715031,1704131
1715074,1714153
1715156,1707701
1715157,1646063
1715184,1707701
1715193,1707701
1715224,1775657
1715264,1714225
1715266,1505436
1715334,"1757248, 1814296"
1715353,1775818
1715389,1714028
1715417,1699658
1715441,1713827
1715470,1714425
1715476,1773680
1715510,1715609
1715531,1714749
1715609,1715510
1715620,1713833
1715675,734643
1715691,"1874410, 1880732"
1715694,1714028
1715730,1704404
1715829,1708224
1715850,1716444
1715941,1714212
1715945,1715946
1715963,1720282
1715981,1704404
1715990,1709176
1715995,1715996
1715996,1715995
1716021,1775610
1716071,1948547
1716089,1775822
1716094,1775625
1716109,1608696
1716150,1701266
1716160,1714779
1716194,985024
1716213,1784869
1716218,1707701
1716237,1645293
1716301,1420121
1716349,1717873
1716415,1715587
1716443,1716444
1716444,"1715850, 1716443"
1716460,1775817
1716503,1714779
1716508,1701394
1716522,1704347
1716528,"1512851, 1716589"
1716557,1578123
1716585,1705072
1716591,1452144
1716741,1124600
1716813,1775636
1716833,1717820
1716900,1656573
1716908,1716909
1716909,1716908
1716917,5856
1716929,1707701
1716984,1713827
1717038,1654756
1717231,1708224
1717243,1704404
1717260,1725675
1717304,1705072
1717314,1711592
1717317,1711101
1717319,1701394
1717364,941719
1717378,1727261
1717384,1707701
1717395,1717396
1717396,1717395
1717398,1717596
1717439,1807651
1717521,1781884
1717591,1717590
1717596,1717398
1717643,1713827
1717659,1775964
1717767,860023
1717820,1716833
1717876,1219775
1717894,1713304
1717903,1704404
1717917,"1718077, 1718254, 1718273, 1718976, 1721479, 1723347, 1723406, 1723512, 1723672, 1723701, 1728828, 1729974"
1717948,1706143
1717985,381770
1718077,1717917
1718174,1721740
1718179,1723673
1718193,1464938
1718241,1718248
1718248,1718241
1718254,1717917
1718256,1705072
1718266,1719303
1718273,1717917
1718289,1784661
1718291,1775973
1718312,1719352
1718406,1753571
1718410,1701324
1718436,"1713479, 1720092, 1724565"
1718441,1626778
1718451,1701324
1718461,1701324
1718463,1701324
1718491,1701027
1718501,1704404
1718528,1722979
1718545,1719392
1718581,"1757274, 1778207"
1718625,1557853
1718629,"1725590, 1728029, 1735022"
1718637,1709037
1718647,1666824
1718664,1707701
1718793,1775959
1718846,"1424422, 1639501, 1737575"
1718872,1646063
1718933,1676492
1718976,1717917
1718982,"1800334, 1800510"
1718989,1725652
1719247,1753571
1719249,1719083
1719264,1719302
1719267,1787026
1719302,1719264
1719303,1718266
1719328,"1719362, 1719403, 1719411, 1719432, 1719460, 1719488"
1719352,1718312
1719362,1719328
1719386,"1738875, 1775911"
1719403,1719328
1719411,1719328
1719432,1719328
1719436,1671525
1719442,1718522
1719488,1719328
1719598,1725928
1719651,"1737336, 1752141, 1934245"
1719681,1597791
1719705,19184
1719761,1721808
1719804,1760242
1719828,1629380
1719834,1704404
1719856,1775953
1719885,706970
1719904,1731086
1719970,1720025
1719982,1701324
1719986,"1701324, 1719989, 1719990"
1719989,1719986
1719990,1719986
1720040,1360158
1720092,1718436
1720097,1582575
1720166,1720182
1720182,1720166
1720247,1720441
1720268,1621570
1720282,"1715963, 1729199, 1747832, 1757337, 1778919, 1785013, 1811315"
1720333,1721065
1720338,1712262
1720339,1712262
1720387,1713393
1720419,1621570
1720456,"1724882, 1724941, 1724957, 1724986, 1725054, 1725079, 1725181, 1725452, 1725661, 1725775, 1725870, 1725888, 1726051, 1728139, 1728270, 1729204"
1720471,1720439
1720515,1720441
1720560,1775674
1720569,1714749
1720575,1720576
1720576,1720575
1720600,1775775
1720775,1775673
1720872,1720873
1720873,1720872
1720920,1725796
1720944,1704404
1721065,1720333
1721096,1704404
1721108,1587023
1721201,"1722840, 1775963"
1721259,734643
1721270,1759786
1721277,1781330
1721308,1752496
1721313,1658059
1721343,"1724855, 1756407"
1721344,1718560
1721454,1723754
1721456,1775843
1721479,1717917
1721488,"1740651, 1748590"
1721566,1621570
1721598,1460627
1721605,1898886
1721662,1678914
1721674,1721563
1721740,1718174
1721808,1719761
1721870,1507582
1721894,1781350
1721981,1398528
1722172,"1759350, 1820519"
1722184,1704404
1722186,1722480
1722191,"964858, 1012700"
1722220,1704404
1722228,1766195
1722260,1714276
1722278,1703630
1722485,1724038
1722508,"1577539, 1736505"
1722655,1708037
1722840,1721201
1722856,1722703
1722880,1604571
1722930,"1728486, 1730372, 1735415"
1722935,1722981
1722969,1707701
1722979,1718528
1723008,1723924
1723070,1781892
1723105,985024
1723162,1723165
1723164,1723165
1723165,"1723162, 1723164, 1723349, 1775988"
1723284,444284
1723347,1717917
1723349,1723165
1723406,1717917
1723435,1760111
1723512,1717917
1723550,1645648
1723575,1775674
1723615,1723933
1723672,1717917
1723673,1718179
1723701,1717917
1723742,"1725560, 1725824, 1726286"
1723754,1721454
1723764,1704404
1723767,1685993
1723871,1722855
1723887,1725084
1723892,1701266
1723924,1723008
1723933,1723615
1723960,1701324
1723978,1701324
1723990,1724173
1724003,1781367
1724038,1722485
1724045,1723938
1724115,"1724121, 1724193"
1724116,1693755
1724121,1724115
1724192,1724173
1724193,1724115
1724208,1724209
1724209,1724208
1724226,1528566
1724230,1724297
1724283,1701324
1724297,1724230
1724326,1701324
1724370,1725618
1724390,1457069
1724396,1420358
1724426,"1724427, 1781329"
1724427,1724426
1724444,1676492
1724481,1742352
1724512,1725387
1724565,1718436
1724592,1701324
1724600,1775609
1724603,1724604
1724604,1724603
1724642,1775771
1724654,1713725
1724657,1775989
1724684,1704404
1724690,"1728520, 1745197"
1724791,1775980
1724855,1721343
1724882,1720456
1724927,1724848
1724941,1720456
1724957,1720456
1724986,1720456
1725030,1775546
1725054,1720456
1725079,1720456
1725084,"1723887, 1775994"
1725157,1725158
1725158,1725157
1725181,1720456
1725204,1610093
1725387,1724512
1725401,1722368
1725410,1724848
1725418,1775772
1725436,"1725868, 1726455, 1726700, 1726880"
1725452,1720456
1725551,1726501
1725602,1621570
1725618,1724370
1725652,"1718989, 1725723, 1725892"
1725661,1720456
1725672,1686705
1725675,1717260
1725678,1775828
1725679,1676492
1725723,1725652
1725733,1775770
1725751,1725752
1725756,1775725
1725775,1720456
1725796,1720920
1725847,1704404
1725870,1720456
1725888,1720456
1725892,1725652
1725921,1733362
1725947,1724925
1725954,978010
1725970,1722368
1726010,1727658
1726051,1720456
1726127,1722368
1726144,1714276
1726153,1269455
1726164,1725343
1726308,1676492
1726362,1748192
1726372,1775674
1726455,1725436
1726478,1699658
1726501,1725551
1726614,1725449
1726718,1728594
1726730,1651113
1726733,1664824
1726789,1728572
1726790,1673624
1726838,1727085
1726879,1775996
1726899,1724925
1726920,1642415
1726922,1775793
1726947,1723481
1726948,1775674
1727051,1726515
1727085,1726838
1727108,752638
1727250,1642415
1727372,1661869
1727492,1676492
1727658,1726010
1727691,"1727850, 1727853"
1727708,1686694
1727757,1703630
1727956,1393512
1727983,1704347
1728009,1196364
1728139,1720456
1728144,1679767
1728255,1720573
1728270,1720456
1728336,1775726
1728398,1705215
1728496,1784868
1728572,1726789
1728729,1781895
1728786,"1704937, 1727899"
1728828,1717917
1728833,1731059
1728898,1634906
1728910,1728332
1728972,1707462
1729183,1775820
1729199,1720282
1729204,1720456
1729529,1722368
1729532,1729545
1729592,1704131
1729612,1562482
1729700,1657588
1729756,1724617
1729761,1722368
1729785,1776010
1729796,1701324
1729798,1701324
1729803,1701266
1729834,1701324
1729920,1701324
1729974,1717917
1729978,1781344
1730028,1784665
1730058,1781897
1730073,1722767
1730168,1775720
1730179,1546969
1730233,1722368
1730236,"1730241, 1737553"
1730241,1730236
1730298,1730415
1730331,1596121
1730362,1724617
1730393,1728368
1730440,1722368
1730498,"1736615, 1760396, 1761598"
1730596,1730618
1730601,1731059
1730613,1730614
1730614,1730613
1730623,1703072
1730631,1781900
1730670,1722368
1730754,1730598
1730844,1787028
1730876,1730878
1730878,1730876
1730897,1776011
1730962,1775845
1730996,1775624
1731059,"1728833, 1730601, 1732703, 1741992, 1746130, 1747415, 1747646, 1755705, 1756640, 1759334, 1761029, 1792970, 1793098, 1798175, 1807824"
1731108,1732459
1731133,1724617
1731153,1735627
1731249,1678957
1731348,1273012
1731375,1781858
1731402,1775651
1731442,"1688442, 1700551, 1736238, 1736669, 1739242"
1731469,1731495
1731479,453455
1731483,1748489
1731534,1731134
1731693,428378
1731719,1729452
1731753,1788052
1731824,1650209
1731871,1732230
1731912,1707430
1732015,1722499
1732086,1732116
1732088,1726435
1732089,1731660
1732091,1731660
1732092,1732093
1732093,1732092
1732134,1732116
1732160,1732230
1732280,1175640
1732422,1732446
1732426,1488779
1732446,1732422
1732457,1732230
1732459,1731108
1732475,1775959
1732506,1732561
1732525,1789330
1732561,1732506
1732672,1775998
1732684,"1732686, 1732687, 1732702, 1748777"
1732686,1732684
1732687,1732684
1732702,1732684
1732703,1731059
1732803,1775823
1732849,"106618, 1876135"
1732945,1699059
1733002,1733087
1733023,1775720
1733087,1733002
1733149,1776014
1733184,1675541
1733215,1744367
1733239,1781373
1733284,1748983
1733362,"1725921, 1734788, 1737064"
1733392,1733428
1733431,"1733432, 1733433"
1733432,1733431
1733433,1733431
1733487,1776020
1733507,1642623
1733524,"1734045, 1734145, 1734251, 1741372"
1733546,1686694
1733551,1686694
1733628,1733629
1733629,1733628
1733642,1676492
1733704,1733939
1733819,167320
1734012,1724617
1734045,1733524
1734145,1733524
1734211,1734367
1734213,1797058
1734232,1708751
1734233,1697365
1734251,1733524
1734256,1471546
1734319,1734367
1734403,1734410
1734458,1532274
1734503,1729930
1734569,1733968
1734596,1733786
1734605,1786509
1734630,1734679
1734655,1734367
1734674,1737794
1734784,1733944
1734788,1733362
1734794,1711659
1734810,1710731
1734848,1734716
1734903,1731668
1734924,1703342
1735079,1373286
1735283,"1753104, 1753936"
1735328,1565089
1735363,"1344665, 1408849, 1410662"
1735415,1722930
1735454,1735383
1735471,1724617
1735534,1763079
1735627,1731153
1735639,1737854
1735690,1734255
1735831,1913861
1735860,1737122
1735946,1219219
1735954,460969
1735960,1747390
1735986,1775993
1736014,1735961
1736123,1784869
1736175,"1740861, 1742955"
1736225,1534799
1736260,1686797
1736335,1534799
1736347,1775759
1736414,1775630
1736505,1722508
1736522,1735947
1736615,1730498
1736683,1736523
1736702,1736833
1736736,1736523
1736804,453455
1736806,1432644
1736833,1736702
1736835,1810124
1736915,1471546
1736978,1699658
1737064,1733362
1737091,1736373
1737122,1735860
1737145,1673868
1737305,1588115
1737336,1719651
1737498,1750580
1737553,1730236
1737575,1718846
1737579,"1751961, 1756193"
1737738,1776016
1737784,1775722
1737794,1734674
1737868,1739138
1737926,1739029
1737945,1704519
1738027,"1741967, 1779280"
1738056,1735712
1738098,1729930
1738109,1784667
1738129,1741147
1738295,1744551
1738396,1738372
1738407,1676492
1738448,1742995
1738478,1624457
1738596,"1751572, 1769340"
1738601,"1739836, 1739852"
1738688,1436931
1738855,1739766
1738875,1719386
1739007,1745182
1739019,1775970
1739020,1781901
1739028,1738977
1739029,1737926
1739054,1775968
1739055,"1739257, 1739272, 1739845"
1739131,1739615
1739138,1737868
1739199,1701266
1739257,1739055
1739272,1739055
1739346,1737720
1739374,1624384
1739497,1781351
1739558,1750303
1739578,1676492
1739723,"1743696, 1753880"
1739766,1738855
1739826,1776030
1739836,1738601
1739845,1739055
1739851,1597030
1739852,1738601
1739895,1680077
1739929,1712021
1739970,1760449
1739978,654072
1740096,1698558
1740199,985024
1740252,1784668
1740338,1544167
1740535,1707701
1740651,1721488
1740829,1738289
1740850,1747335
1740886,1627003
1740941,1714846
1740987,"1741007, 1741012, 1741052"
1741007,1740987
1741012,1740987
1741028,1750421
1741044,711995
1741052,1740987
1741056,1739894
1741078,1645648
1741147,1738129
1741149,"1752926, 1753157, 1754176, 1754194, 1754750, 1754923, 1755683, 1755685, 1756591, 1756646, 1756691, 1756712, 1756965, 1758150"
1741158,1653191
1741285,1775677
1741339,1741340
1741340,1741339
1741341,1741342
1741342,1741341
1741372,1733524
1741384,1541465
1741431,"1743461, 1747340"
1741433,1744389
1741444,1735905
1741530,1741554
1741554,"1741530, 1742873, 1745824"
1741639,1745183
1741725,1775845
1741727,1598915
1741758,1621570
1741830,1742058
1741889,1618094
1741992,1731059
1742012,1742023
1742018,1649579
1742023,1742012
1742058,1741830
1742146,1747680
1742170,1775961
1742230,1776021
1742238,1742237
1742293,1666824
1742297,1624384
1742338,1654793
1742352,1724481
1742384,1729930
1742387,1776015
1742453,1742237
1742560,1624384
1742678,1775779
1742777,1666059
1742873,1741554
1742955,1736175
1742995,1738448
1743128,1741741
1743212,1714187
1743246,1304138
1743263,1775779
1743266,1775631
1743461,1741431
1743465,1738078
1743561,1624384
1743615,1624384
1743674,1754326
1743762,1781903
1743887,"1800623, 1810934"
1743913,1738574
1744046,1396199
1744067,1678914
1744138,1744139
1744139,1744138
1744220,1604308
1744269,1752734
1744367,1733215
1744596,1739289
1744608,1751659
1744746,1746707
1744772,1765404
1744779,1748784
1744870,1577395
1744878,1775981
1744888,1744951
1744951,1744888
1745002,1624384
1745023,1758263
1745182,1739007
1745197,1724690
1745220,1736218
1745348,1745503
1745453,1732114
1745503,1745348
1745535,1775631
1745627,1745551
1745657,1705529
1745697,583299
1745720,1745630
1745824,1741554
1745872,1717560
1746000,"1747252, 1750180"
1746130,1731059
1746211,1422231
1746281,1786037
1746326,1530394
1746358,1746357
1746465,1775980
1746490,1589391
1746560,1711049
1746592,1333781
1746679,1786126
1746707,1744746
1746734,1678267
1746739,1746814
1746814,1746739
1746856,1781904
1746974,1775818
1746979,1746996
1747036,1545950
1747038,1545950
1747156,1747162
1747162,1747156
1747252,1746000
1747293,"1747825, 1748180"
1747335,1740850
1747340,1741431
1747342,1867503
1747358,"1751779, 1754046"
1747368,1770723
1747390,"1735960, 1778142, 1876185, 1877004, 1887326, 1920550, 1927999, 1931759, 1937536"
1747415,1731059
1747451,"1749387, 1775818"
1747531,1747564
1747539,1754541
1747541,1775819
1747564,1747531
1747567,1747568
1747568,1747567
1747613,1676492
1747615,1468151
1747646,1731059
1747676,1775969
1747680,1742146
1747696,1306334
1747832,1720282
1747845,1590487
1748027,1676492
1748117,985024
1748148,1320222
1748154,1679197
1748163,1722368
1748180,1747293
1748192,1726362
1748389,1775623
1748464,1814076
1748489,1731483
1748519,1737720
1748590,1721488
1748607,1580542
1748622,1775634
1748777,1732684
1748784,1744779
1748983,1733284
1749026,1745684
1749209,1761624
1749237,1624384
1749268,1752609
1749387,1747451
1749400,1247333
1749423,1564738
1749487,787875
1749488,1776034
1749740,1749741
1749741,1749740
1749815,1383832
1749837,"1750151, 1750194"
1749985,1585978
1749996,"1750508, 1750809, 1752032, 1752208, 1753205"
1750026,1751961
1750042,1751686
1750055,1775775
1750151,1749837
